project_id;track_id;section_id;segment_id;point_id;section_duration;section_speed;section_warning;gnss_accuracy;section_weather;timestamp;lon_ontrack;lat_ontrack;lon_rtk;lat_rtk;sun_azimuth;sun_height;tair_thermohygro;tair_tc1;tair_tc2;tair_anemo;rh_thermohygro;ws;wdir;sw_up;sw_down;sw_front;sw_back;sw_left;sw_right;lw_up;lw_down;lw_front;lw_back;lw_left;lw_right;tmrt;pet
;;28;71;1722;;;;2175;;2024-12-12 15:18:01;3.87750855088234;43.6083177329129;3.8774842;43.6082187;200.288158724916;20.4670673097406;11.8566414892805;12.1484375;11.8046875;15;51.5780117494469;0;269;1.37057392246412;0;17.4686854444367;8.09634543613737;0;22.8429456762011;384.03569433338;392.424001244167;395.540393576687;389.660562901896;403.132176647924;400.736845475388;17.3727507597598;15.6512654892805
;;28;71;1723;;;;2211;;2024-12-12 15:18:02;3.87750926613808;43.6083238667479;3.877486;43.6082257;200.292086495168;20.4660151299693;11.8566414892805;12.1875;11.8203125;15;51.5780117494469;0;44;1.38813989021062;0;17.4634261683734;8.55598313283719;0;22.6944414012958;383.270764326963;392.961831338201;393.78350430977;391.085191091281;403.427046074139;403.435284137697;17.4843718380682;15.7172622892805
;;28;71;1724;;;;2271;;2024-12-12 15:18:03;3.87750998139381;43.6083300005829;3.8774876;43.6082307;200.296014179539;20.4649627565421;11.8566414892805;12.1875;11.8203125;15;51.6619363698787;0;358;1.26860562188692;0;17.4550989812731;8.35795740580051;0;22.3494406163026;382.400209214735;393.34783748986;392.027315773108;391.526881611477;402.630627952484;403.730482228067;17.3907095760005;15.6623502892805
;;28;71;1725;;;;2333;;2024-12-12 15:18:04;3.87751069664955;43.6083361344179;3.8774894;43.6082355;200.299941778046;20.4639101894609;11.8566414892805;12.1484375;11.8203125;15;51.6619363698787;0.1028888;358;1.36800329303781;0;17.5629141405719;8.43789439653091;0;22.4454250866681;380.782095458102;391.490988230137;392.721738180371;393.569026001732;401.784256288111;394.967330872358;17.0897982752518;13.3849435692805
;;28;71;1726;;;;2384;;2024-12-12 15:18:05;3.87751141190529;43.608342268253;3.877491;43.6082405;200.303869290649;20.4628574287422;11.8833447775998;12.1484375;11.84375;15;51.7420462348364;0.3601108;358;1.27588907192815;0;17.6816861250026;8.30345491212069;0;22.411015559556;380.303785707998;390.537000995502;392.306375474527;391.357302407546;401.13971207737;393.971877402519;16.9026731945139;11.4192592735998
;;28;71;1727;;;;2402;;2024-12-12 15:18:06;3.87751212716103;43.608348402088;3.8774929;43.6082465;200.307796717336;20.4618044743953;11.8833447775998;12.1484375;11.84375;15;51.7420462348364;0.5658884;358;1.39285271082553;0;17.6374205514694;7.92466258104594;0;22.337216179039;380.237869585876;390.483518714855;391.739029008613;390.116821022039;401.030036742867;394.56269171747;16.8352800103132;10.5279655775998
;;28;71;1728;;;;2449;;2024-12-12 15:18:07;3.87751284241676;43.608354535923;3.877495;43.6082518;200.311724058111;20.4607513264258;11.8726634622721;12.1875;11.8515625;15;51.8679331654841;0.6687772;348;1.5650848823887;0;17.8188655756552;7.88832758525939;0;22.3557792134022;379.862356791951;390.843605344873;390.567820923031;389.300422313157;402.113729871219;395.538965421444;16.8440375189316;10.1873719422721
;;28;71;1729;;;;2488;;2024-12-12 15:18:08;3.8775135576725;43.608360669758;3.8774981;43.608257;200.315651312976;20.4596979848391;11.8726634622721;12.171875;11.84375;15;51.8679331654841;0.7202216;348;1.72103640091853;0;17.8657607872201;7.64851661306818;0;22.3177476308045;379.515242406605;390.801384085107;389.724659446324;388.794358681873;401.712170897486;395.179752388626;16.7504349925412;10.0031850622721
;;28;71;1730;;;;2529;;2024-12-12 15:18:09;3.87751427292824;43.6083668035931;3.8774989;43.6082632;200.319578481919;20.4586444496446;11.8566414892805;12.1484375;11.8203125;15;51.8946364538033;0.7202216;354;1.85985038993959;0;18.0651750046223;8.01232075838098;0;22.548200911069;378.896664419624;390.232029308715;389.697979222093;389.549225579331;401.529991373812;393.670950972302;16.7230909166879;9.98242708928055
;;28;71;1731;;;;2582;;2024-12-12 15:18:10;3.87751498818398;43.6083729374281;3.8775001;43.608268;200.323505564901;20.4575907208587;11.8566414892805;12.171875;11.8046875;15;51.8946364538033;0.771666;354;2.01794409965802;0;18.0423848083478;8.16084005365849;0;22.6260751040071;378.244979044131;389.535588336989;389.818452276022;390.150105160732;400.56688140176;392.237977737403;16.6488143626248;9.81650488768054
;;28;71;1732;;;;2631;;2024-12-12 15:18:11;3.87751570343971;43.6083790712631;3.8775023;43.6082726;200.327432561911;20.4565367984907;11.8619821469444;12.171875;11.8203125;15;51.8850995651179;0.771666;354;2.06207323814311;0;18.1532678786836;8.25394848036152;0;22.7410753656716;377.596414033823;388.952587049619;391.125202131131;389.947411610354;399.646725369365;391.252935868527;16.6130118665316;9.80747616294438
